dataname,dataset,datatype,mean_hamming,median_hamming,sd_hamming
EMGT00050000000694,Drosophila,AA,0.3356245115315804,0.40131578947368424,0.12416270368276014
EMGT00050000000694,Drosophila,NT,0.3473124814818787,0.4135819649318119,0.12172866785760116
EMGT00050000000706,Drosophila,AA,0.31865232154688344,0.3802578218942305,0.13995461667589693
EMGT00050000000706,Drosophila,NT,0.3105983710794669,0.3721729218378804,0.12464180904646888
EMGT00050000000711,Drosophila,AA,0.26061966585624485,0.3071992110453649,0.1022105308828048
EMGT00050000000711,Drosophila,NT,0.28094614440038207,0.33394922839191943,0.10570934796837118
EMGT00050000000715,Drosophila,AA,0.7387770336778747,0.7545180722891566,0.058678459859353584
EMGT00050000000715,Drosophila,NT,0.6092030927352459,0.6087719298245614,0.05734751012235726
EMGT00050000000717,Drosophila,AA,0.3222013149024482,0.3665116279069767,0.12922670811246367
EMGT00050000000717,Drosophila,NT,0.3243134369308636,0.37405288387196534,0.1270309923388719
EMGT00050000000718,Drosophila,AA,0.6532676040585063,0.6845841784989858,0.14164339212063193
EMGT00050000000718,Drosophila,NT,0.5502557416421003,0.5815677966101694,0.14207072537731757
EMGT00050000000719,Drosophila,AA,0.6029822180718082,0.722884116547023,0.21144788069270642
EMGT00050000000719,Drosophila,NT,0.47936963451235987,0.5737858322246007,0.18017416889018942
EMGT00050000000744,Drosophila,AA,0.17005702350367022,0.20914343791759987,0.07645790636512512
EMGT00050000000744,Drosophila,NT,0.23306048698043857,0.2623559033660397,0.09250368342598364
EMGT00050000000745,Drosophila,AA,0.4723343450678876,0.5304878048780488,0.15878275949568652
EMGT00050000000745,Drosophila,NT,0.4156353481259158,0.46495956873315364,0.14660121158336312
EMGT00050000000759,Drosophila,AA,0.3487018861220007,0.3306613226452906,0.20109302977064586
EMGT00050000000759,Drosophila,NT,0.34832758577984835,0.33646112600536193,0.18319744728424223
EMGT00050000000760,Drosophila,AA,0.29922721994501955,0.3446502057613169,0.1475459274264175
EMGT00050000000760,Drosophila,NT,0.29686631068001995,0.3429893726431265,0.14277310080473557
EMGT00050000000761,Drosophila,AA,0.3548302885006417,0.4004684950355067,0.11585689315579414
EMGT00050000000761,Drosophila,NT,0.34710535711768725,0.40031741936318777,0.11532167134372624
EMGT00050000000763,Drosophila,AA,0.35049393632869885,0.43013100436681223,0.13506813119311453
EMGT00050000000763,Drosophila,NT,0.35984002042062163,0.42526625045905253,0.12947366844135194
EMGT00050000000785,Drosophila,AA,0.5968351452883558,0.6981818181818182,0.20268395290378532
EMGT00050000000785,Drosophila,NT,0.48409090266402116,0.5646341463414634,0.15792175506089523
EMGT00050000000797,Drosophila,AA,0.641811138755545,0.7015113350125944,0.1546177912389604
EMGT00050000000797,Drosophila,NT,0.5337259443000832,0.5799787007454739,0.13606655583254293
EMGT00050000000806,Drosophila,AA,0.5572331592571912,0.6091603053435114,0.1370553486163185
EMGT00050000000806,Drosophila,NT,0.49237344327700705,0.5384615384615384,0.13242105962970366
EMGT00050000000807,Drosophila,AA,0.1809077378650688,0.19647058823529412,0.057013833179982445
EMGT00050000000807,Drosophila,NT,0.24494056267847336,0.26158357771261,0.06821353024276434
EMGT00050000000845,Drosophila,AA,0.6636465678539173,0.7104051076481988,0.18071491402486722
EMGT00050000000845,Drosophila,NT,0.557248769695158,0.6080373416314737,0.15794386557518889
EMGT00050000000847,Drosophila,AA,0.39005388038408384,0.43538973180895396,0.14415600712885707
EMGT00050000000847,Drosophila,NT,0.37578853318277095,0.44858772490719523,0.1428773498311791
EMGT00050000000848,Drosophila,AA,0.32625755605503737,0.37209302325581395,0.12035155582280938
EMGT00050000000848,Drosophila,NT,0.3091263701350991,0.35127931769722814,0.11462391617472806
EMGT00050000000850,Drosophila,AA,0.5837271181896021,0.625,0.13823477068696685
EMGT00050000000850,Drosophila,NT,0.5161840755855818,0.538562091503268,0.13341644213569645
EMGT00050000000853,Drosophila,AA,0.23829531283711902,0.2483818770226537,0.08186648124332631
EMGT00050000000853,Drosophila,NT,0.28685685072014094,0.2998700454840806,0.08614072224484735
EMGT00050000000855,Drosophila,AA,0.4637822929898127,0.4855349915850288,0.10604667163327658
EMGT00050000000855,Drosophila,NT,0.4168912062484135,0.4198740839123266,0.0913970579147736
EMGT00050000000857,Drosophila,AA,0.18703782214395942,0.2045515535487183,0.08065937435403353
EMGT00050000000857,Drosophila,NT,0.2384694319582939,0.2787137003944155,0.09079226549629094
EMGT00050000000858,Drosophila,AA,0.29838563729513157,0.3273357627290212,0.09817222986765074
EMGT00050000000858,Drosophila,NT,0.31321261777612647,0.35750484260787796,0.11056706940366627
EMGT00050000000860,Drosophila,AA,0.27333583835468356,0.3186464485235435,0.1018956853429327
EMGT00050000000860,Drosophila,NT,0.2879367934064412,0.32700374109610775,0.1043126115357545
EMGT00050000000873,Drosophila,AA,0.562609973852587,0.7942654402756271,0.28118294522491577
EMGT00050000000873,Drosophila,NT,0.46630713281085073,0.6061045472868272,0.18412598182376355
EMGT00050000000877,Drosophila,AA,0.410619538471643,0.45588235294117646,0.13395638270788127
EMGT00050000000877,Drosophila,NT,0.37063614068500156,0.42092858826302143,0.1297576100044169
EMGT00050000000880,Drosophila,AA,0.31283658779306783,0.3498870346708409,0.10723255336168025
EMGT00050000000880,Drosophila,NT,0.32443849633228206,0.3669134272454742,0.11182738913952235
EMGT00050000000887,Drosophila,AA,0.25573717552040875,0.28074355613362956,0.08591276971753112
EMGT00050000000887,Drosophila,NT,0.2866648679826297,0.3058811413281597,0.0832063906135951
EMGT00050000000891,Drosophila,AA,0.394407549866238,0.4618307963884709,0.1411872416854025
EMGT00050000000891,Drosophila,NT,0.35965754387833687,0.42339770352827477,0.13196801923761353
EMGT00050000000898,Drosophila,AA,0.2959569834775724,0.2861150070126227,0.0790134156780391
EMGT00050000000898,Drosophila,NT,0.317974936860175,0.3032665181885672,0.08482658087459592
EMGT00050000000902,Drosophila,AA,0.225563409971647,0.21705426356589147,0.08740382496114056
EMGT00050000000902,Drosophila,NT,0.2858672292043303,0.2782152230971129,0.0937709170414405
EMGT00050000000904,Drosophila,AA,0.2294824213473201,0.26347460077273427,0.09959673953042349
EMGT00050000000904,Drosophila,NT,0.26080670959595337,0.3011954968619238,0.10250886557524803
EMGT00050000000907,Drosophila,AA,0.2463715787703389,0.28295727405500404,0.09309891843588985
EMGT00050000000907,Drosophila,NT,0.2718808425692128,0.307899210601068,0.09776240268563303
EMGT00050000000909,Drosophila,AA,0.35370904564456335,0.3724526478191346,0.08148649850053745
EMGT00050000000909,Drosophila,NT,0.33185785927908484,0.35558728847488147,0.07226031297970649
EMGT00050000000917,Drosophila,AA,0.28207030169114017,0.30594594594594593,0.09394771620631823
EMGT00050000000917,Drosophila,NT,0.28735401062007593,0.3160552002692696,0.08853951606644915
EMGT00050000000919,Drosophila,AA,0.2737205545940578,0.27334390415785764,0.10064492789471735
EMGT00050000000919,Drosophila,NT,0.28935984774748696,0.30975092105551866,0.09994435792457042
EMGT00050000000970,Drosophila,AA,0.2620997461427563,0.3047375160051216,0.09906785445924231
EMGT00050000000970,Drosophila,NT,0.2756716999042715,0.3193313330475782,0.10063940990141149
EMGT00050000000986,Drosophila,AA,0.3233677386055626,0.4218512898330804,0.1695546775447548
EMGT00050000000986,Drosophila,NT,0.3213147078410307,0.3805309734513274,0.1422547452617072
EMGT00050000001013,Drosophila,AA,0.2619290159416156,0.2918848167539267,0.12423555638750072
EMGT00050000001013,Drosophila,NT,0.27647363318292373,0.3170496981788418,0.11524629172893319
EMGT00050000001014,Drosophila,AA,0.44038430737075746,0.48971596474045054,0.1432204866098867
EMGT00050000001014,Drosophila,NT,0.3978767121553434,0.4436596030945173,0.13566401859103452
EMGT00050000001018,Drosophila,AA,0.33696898518150725,0.36873508353221957,0.10869558695333058
EMGT00050000001018,Drosophila,NT,0.34311702276850675,0.3722422783794625,0.10802116758480665
EMGT00050000001020,Drosophila,AA,0.6268315772916043,0.738359924636413,0.1797969835761822
EMGT00050000001020,Drosophila,NT,0.5243358657869824,0.5831667512632038,0.15985944763965113
EMGT00050000001021,Drosophila,AA,0.5377882244895692,0.6077805025228857,0.1509643477659807
EMGT00050000001021,Drosophila,NT,0.44536485821162186,0.4953594581770558,0.1262562866297285
EMGT00050000001026,Drosophila,AA,0.3780885899631856,0.3763940520446097,0.1514753846890508
EMGT00050000001026,Drosophila,NT,0.3863106440385353,0.3872366790582404,0.148644387244234
EMGT00050000001030,Drosophila,AA,0.31753497875741915,0.3901942377644981,0.13306143376370272
EMGT00050000001030,Drosophila,NT,0.3256047877204926,0.390673765417507,0.1285709674138438
EMGT00050000001031,Drosophila,AA,0.21623639927535762,0.24796747967479674,0.0753279632791783
EMGT00050000001031,Drosophila,NT,0.2692339018895388,0.29062177945723117,0.08538704862481408
EMGT00050000001032,Drosophila,AA,0.23952232645551805,0.284692785212006,0.10080779892595428
EMGT00050000001032,Drosophila,NT,0.2666286794799826,0.3106590199747114,0.10227008174485344
EMGT00050000001033,Drosophila,AA,0.5627007153430025,0.5831946755407654,0.17508062714332764
EMGT00050000001033,Drosophila,NT,0.5211725722100196,0.483917288914417,0.17283714952634266
EMGT00050000001038,Drosophila,AA,0.5512947833550712,0.5887445887445888,0.15911746222898046
EMGT00050000001038,Drosophila,NT,0.5157195722609659,0.5397363465160075,0.15019005917102557
EMGT00050000001040,Drosophila,AA,0.36532213811936026,0.4606860150713687,0.16328770969021747
EMGT00050000001040,Drosophila,NT,0.3474005430945228,0.4234568320741026,0.14584189921122132
EMGT00050000001041,Drosophila,AA,0.15859940419858506,0.16708275543227,0.058522641907197706
EMGT00050000001041,Drosophila,NT,0.22879009865698163,0.26311719612083767,0.07483182546342232
EMGT00050000001042,Drosophila,AA,0.5479542423944039,0.5986267166042447,0.15758928632362354
EMGT00050000001042,Drosophila,NT,0.46479419095845004,0.5206140350877193,0.13501642065165081
EMGT00050000001047,Drosophila,AA,0.20337487857901504,0.2375125430002124,0.08597778408922703
EMGT00050000001047,Drosophila,NT,0.2551751256071823,0.293744665352064,0.10066108126491123
EMGT00050000001048,Drosophila,AA,0.5904654066894823,0.6584418402777779,0.17106122926049622
EMGT00050000001048,Drosophila,NT,0.48804724134060606,0.5435562862249079,0.14782535378681544
EMGT00050000001051,Drosophila,AA,0.647647086434997,0.6903153153153153,0.1916719285143182
EMGT00050000001051,Drosophila,NT,0.5345101973859664,0.5896797153024911,0.14857955995302338
EMGT00050000001052,Drosophila,AA,0.6985502637504473,0.7375922199865862,0.1505325233542439
EMGT00050000001052,Drosophila,NT,0.6199452355102335,0.6633029293462804,0.15052794137667927
EMGT00050000001055,Drosophila,AA,0.28450364867004885,0.21348314606741572,0.23823475143373746
EMGT00050000001055,Drosophila,NT,0.3251037606936565,0.2791125689034668,0.22429799026345482
EMGT00050000001058,Drosophila,AA,0.7113260293396163,0.7514231499051234,0.1428128112829354
EMGT00050000001058,Drosophila,NT,0.5997026567194,0.6247068021892104,0.13377570927598292
EMGT00050000001060,Drosophila,AA,0.547555821069454,0.5661499432378074,0.1549257135604864
EMGT00050000001060,Drosophila,NT,0.5368037842054659,0.5421748911770288,0.15258566502405987
EMGT00050000001062,Drosophila,AA,0.5294334059711218,0.5332225913621262,0.22552767431971651
EMGT00050000001062,Drosophila,NT,0.46963742277030196,0.5044150110375276,0.21044626485164725
EMGT00050000001063,Drosophila,AA,0.4035173261313958,0.4224082421120412,0.0656503586053605
EMGT00050000001063,Drosophila,NT,0.41248524680192733,0.41771076661711615,0.056266782393683726
EMGT00050000001065,Drosophila,AA,0.2502115165464143,0.267077990574826,0.07252935037940567
EMGT00050000001065,Drosophila,NT,0.31322874991112,0.30381394847824433,0.07891656625065169
EMGT00050000001074,Drosophila,AA,0.21580954577055203,0.29479269165630073,0.11526206005408278
EMGT00050000001074,Drosophila,NT,0.25507533010503347,0.3401604411663167,0.1327653522337048
EMGT00050000001082,Drosophila,AA,0.4609604057522448,0.6153846153846154,0.20777491562454029
EMGT00050000001082,Drosophila,NT,0.43130635576824006,0.5377229080932785,0.167670043816046
EMGT00050000001111,Drosophila,AA,0.5339534957478453,0.598,0.24624422134168533
EMGT00050000001111,Drosophila,NT,0.4840914756197942,0.5295681063122923,0.19209589076521594
EMGT00050000001129,Drosophila,AA,0.2563163443719147,0.2694136077051019,0.09168440872934483
EMGT00050000001129,Drosophila,NT,0.2880293166247947,0.3253173012692051,0.09716566876061908
EMGT00050000001130,Drosophila,AA,0.18730028554750486,0.20416666666666666,0.062313848732208396
EMGT00050000001130,Drosophila,NT,0.24233286397058657,0.27209560867148413,0.0849188674807159
EMGT00050000001177,Drosophila,AA,0.17881014862427808,0.19339940225959013,0.06854743234088455
EMGT00050000001177,Drosophila,NT,0.23813253872347848,0.25083709339217686,0.0774660898205275
EMGT00050000001200,Drosophila,AA,0.23341654116424732,0.27988614800759015,0.09322467135862493
EMGT00050000001200,Drosophila,NT,0.2548842971692121,0.3000299672847271,0.09991300591017434
EMGT00050000001229,Drosophila,AA,0.7029909259545538,0.7368421052631579,0.15408314086336658
EMGT00050000001229,Drosophila,NT,0.6351698594426083,0.6605019815059445,0.15258600984732326
EMGT00050000001304,Drosophila,AA,0.5249414057041748,0.6467806669271692,0.18401502830464148
EMGT00050000001304,Drosophila,NT,0.500812612357263,0.6211648155583712,0.17478826035884149
EMGT00050000001308,Drosophila,AA,0.32141188449725006,0.28640308582449375,0.1588956435693053
EMGT00050000001308,Drosophila,NT,0.32028959811509217,0.30449612403100773,0.1240893294912672
EMGT00050000001309,Drosophila,AA,0.29819860831352113,0.37535511363636365,0.14485214319769077
EMGT00050000001309,Drosophila,NT,0.3112237607569049,0.39216786355475763,0.13910337831642863
EMGT00050000001310,Drosophila,AA,0.3023875360131206,0.3305084745762712,0.08253384740434565
EMGT00050000001310,Drosophila,NT,0.3138766401829046,0.3453923246150086,0.08039519412541071
EMGT00050000001311,Drosophila,AA,0.3680317027581048,0.40724716062736616,0.13313908040856487
EMGT00050000001311,Drosophila,NT,0.36543765956184115,0.41044912923923005,0.12621276231059309
EMGT00050000001312,Drosophila,AA,0.6762122345582267,0.7992633517495396,0.2207993430658609
EMGT00050000001312,Drosophila,NT,0.5535348218773488,0.646112600536193,0.18522659323159416
EMGT00050000001313,Drosophila,AA,0.4542023300548153,0.4653759746266684,0.15821137662551035
EMGT00050000001313,Drosophila,NT,0.4462638496735671,0.45707377397518245,0.14552357657994044
EMGT00050000001315,Drosophila,AA,0.19759951839089002,0.2182741116751269,0.07324532302945164
EMGT00050000001315,Drosophila,NT,0.28012757980547004,0.31734006734006737,0.0945632346094779
EMGT00050000001317,Drosophila,AA,0.23662101111951264,0.2845303867403315,0.09256097914891127
EMGT00050000001317,Drosophila,NT,0.25533058150061905,0.3086135421464763,0.09773345628602083
EMGT00050000001323,Drosophila,AA,0.25054153472977686,0.30916030534351147,0.11908392032228161
EMGT00050000001323,Drosophila,NT,0.29040594772593586,0.3667731629392971,0.12815190047464445
EMGT00050000001330,Drosophila,AA,0.24930920854578115,0.27222222222222225,0.09323560240124243
EMGT00050000001330,Drosophila,NT,0.2764248676682826,0.3042682949987846,0.09211618132014202
EMGT00050000001335,Drosophila,AA,0.35842859312922654,0.4503901895206243,0.15025953150164675
EMGT00050000001335,Drosophila,NT,0.34290235938136343,0.42340261739799845,0.13916231678660443
EMGT00050000001339,Drosophila,AA,0.21383850637706883,0.2540381791483113,0.10052316359194687
EMGT00050000001339,Drosophila,NT,0.2582902347688241,0.31191760666993623,0.11161443458081305
EMGT00050000001341,Drosophila,AA,0.2853319333928513,0.3259700547728124,0.1135246851396475
EMGT00050000001341,Drosophila,NT,0.31025594763170494,0.34697937619611263,0.12101547212722097
EMGT00050000001342,Drosophila,AA,0.626830339224473,0.686983360171766,0.22594591229426317
EMGT00050000001342,Drosophila,NT,0.5850072991583066,0.6121582066109803,0.21849115552665038
EMGT00050000001352,Drosophila,AA,0.6227544601371802,0.7154677576941866,0.20214849341474053
EMGT00050000001352,Drosophila,NT,0.5086308439453917,0.5778836729439273,0.17532741784791417
EMGT00050000001359,Drosophila,AA,0.5044574508525637,0.5831536308560766,0.16076543322127493
EMGT00050000001359,Drosophila,NT,0.45038468436941986,0.5131643875163638,0.14418413865539237
EMGT00050000001362,Drosophila,AA,0.3877740574057622,0.44967391762672004,0.1311423948083641
EMGT00050000001362,Drosophila,NT,0.3343911352367351,0.3889365112514736,0.11676205209121532
EMGT00050000001364,Drosophila,AA,0.4763966401265994,0.5486725663716814,0.1731700187026205
EMGT00050000001364,Drosophila,NT,0.43884009193862844,0.5101449275362319,0.1473826161145392
EMGT00050000001365,Drosophila,AA,0.4454603884778904,0.5125448028673835,0.19610817601322147
EMGT00050000001365,Drosophila,NT,0.39453088886661525,0.4710526315789474,0.16353618636924985
EMGT00050000001366,Drosophila,AA,0.43303962664981643,0.4779129749658084,0.11412839248315518
EMGT00050000001366,Drosophila,NT,0.42473819530040924,0.4490541187739464,0.10677417508971351
EMGT00050000001368,Drosophila,AA,0.33326391979789566,0.38461538461538464,0.1286019123232475
EMGT00050000001368,Drosophila,NT,0.3410263215669772,0.39105772439105774,0.12733860141618802
EMGT00050000001373,Drosophila,AA,0.5938037068887275,0.6123815320406921,0.16601833053090342
